time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,br,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitch_setpoint,pitcherr,roll_pid_out,roll_setpoint,rollerr,x_pid_out,xerr,yerr
1722031956.365375,404.000,162.000,66.000,404.000,158.000,67.000,404.000,156.000,66.000, 0.133, 0.109, 0.000,-4.000, 0.000,-4.000, 0.000,-30.172, 0.000,-18.387, 0.000,108.345,66.0000,319.967,239.695,107.375,62.197,472.116,-2.180, 2.184, 0.066,-0.080, 0.494, 0.044,0.00000,0.00000,-0.08048,0.04993,0.01250,0.00000,0.04386,-0.01344,0.00000,-0.49400,-0.10123,0.00000,0.00000
1722031956.4976692,404.000,158.000,67.000,404.000,156.000,66.000,406.000,150.000,66.000, 0.109, 0.132, 0.000,-2.000, 0.000,-2.000, 0.000,-18.387,15.117,-45.352,114.266,-203.814,66.0000,320.072,239.873,107.374,62.337,471.941,-2.183, 2.185, 0.072,-0.048, 0.250, 0.001,0.00000,0.00000,-0.04795,0.04946,0.01332,0.00000,0.00105,-0.01616,0.00000,-0.24968,-0.10123,0.00000,0.00000
1722031956.631387,404.000,156.000,66.000,406.000,150.000,66.000,408.000,146.000,67.000, 0.132, 0.134, 2.000,-6.000, 2.000,-6.000,15.117,-45.352,14.959,-29.918,-1.183,115.437,67.0000,319.988,239.847,107.385,62.294,471.731,-2.183, 2.186, 0.076,-0.077, 0.087,-0.062,0.00000,0.00000,-0.07711,0.04998,0.01410,0.00000,-0.06213,-0.01749,0.00000,-0.08711,-0.10123,0.00000,0.00000
1722031956.757395,406.000,150.000,66.000,408.000,146.000,67.000,408.000,142.000,66.000, 0.134, 0.126, 2.000,-4.000, 2.000,-4.000,14.959,-29.918, 0.000,-31.767,-118.801,-14.683,66.0000,320.001,239.673,107.395,62.232,471.490,-2.184, 2.188, 0.065,-0.081, 0.301, 0.285,0.00000,0.00000,-0.08102,0.04998,0.00944,0.00000,0.28550,-0.01418,0.00000,-0.30135,-0.10123,0.00000,0.00000
1722031956.88553,408.000,146.000,67.000,408.000,142.000,66.000,404.000,142.000,68.000, 0.126, 0.128, 0.000,-4.000, 0.000,-4.000, 0.000,-31.767,-31.192, 0.000,-243.234,247.718,68.0000,320.038,239.844,107.393,62.317,471.631,-2.185, 2.187, 0.072,-0.067, 0.117, 0.111,0.00000,0.00000,-0.06677,0.04982,0.01175,0.00000,0.11112,-0.01639,0.00000,-0.11707,-0.10123,0.00000,0.00000
1722031957.014027,408.000,142.000,66.000,404.000,142.000,68.000,404.000,142.000,67.000, 0.128, 0.128,-4.000, 0.000,-4.000, 0.000,-31.192, 0.000, 0.000, 0.000,242.750, 0.000,67.0000,320.043,239.928,107.381,62.346,471.933,-2.183, 2.185, 0.075,-0.057, 0.138,-0.050,0.00000,0.00000,-0.05715,0.04976,0.01344,0.00000,-0.04987,-0.01559,0.00000,-0.13788,-0.10123,0.00000,0.00000
1722031957.158554,404.000,142.000,68.000,404.000,142.000,67.000,404.000,140.000,67.000, 0.128, 0.144, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-13.845, 0.000,-95.836,67.0000,319.949,239.693,107.372,62.178,472.359,-2.179, 2.183, 0.070,-0.080, 0.424,-0.112,0.00000,0.00000,-0.08037,0.05014,0.01414,0.00000,-0.11229,-0.01149,0.00000,-0.42395,-0.10123,0.00000,0.00000
1722031957.293239,404.000,142.000,67.000,404.000,140.000,67.000,402.000,140.000,68.000, 0.144, 0.135, 0.000,-2.000, 0.000,-2.000, 0.000,-13.845,-14.858, 0.000,-110.379,102.851,68.0000,319.865,239.611,107.333,62.187,471.836,-2.182, 2.186, 0.071,-0.077, 0.260, 0.041,0.00000,0.00000,-0.07717,0.05006,0.01220,0.00000,0.04105,-0.01328,0.00000,-0.26038,-0.10123,0.00000,0.00000
1722031957.417419,404.000,140.000,67.000,402.000,140.000,68.000,404.000,140.000,68.000, 0.135, 0.124,-2.000, 0.000,-2.000, 0.000,-14.858, 0.000,16.100, 0.000,249.220, 0.000,68.0000,318.997,239.406,106.767,62.340,471.517,-2.188, 2.185, 0.104, 0.051,-0.822,-0.640,0.00000,0.00000,0.05081,0.04838,0.02153,0.00000,-0.63970,-0.02713,0.00000,0.82248,-0.09256,-1.00000,0.00000
1722031957.5509892,402.000,140.000,68.000,404.000,140.000,68.000,404.000,142.000,67.000, 0.124, 0.133, 2.000, 0.000, 2.000, 0.000,16.100, 0.000, 0.000,15.002,-120.769,112.531,67.0000,319.309,239.552,106.824,62.439,472.073,-2.187, 2.182, 0.095, 0.102,-0.426,-0.552,0.00000,0.00000,0.10236,0.04805,0.02061,0.00000,-0.55197,-0.02180,0.00000,0.42637,-0.10357,0.00000,0.00000
1722031957.6927109,404.000,140.000,68.000,404.000,142.000,67.000,404.000,140.000,68.000, 0.133, 0.142, 0.000, 2.000, 0.000, 2.000, 0.000,15.002, 0.000,-14.108, 0.000,-205.333,68.0000,320.211,239.827,107.390,62.409,471.284,-2.187, 2.188, 0.061,-0.020, 0.303, 0.500,0.00000,0.00000,-0.02041,0.04981,0.00763,0.00000,0.50035,0.05409,-5.00000,-5.30280,-0.10057,0.00000,0.00000
1722031957.825521,404.000,142.000,67.000,404.000,140.000,68.000,404.000,138.000,68.000, 0.142, 0.133, 0.000,-2.000, 0.000,-2.000, 0.000,-14.108, 0.000,-15.025, 0.000,-6.893,68.0000,320.508,239.652,107.417,62.424,471.603,-2.189, 2.187, 0.054, 0.046, 0.478, 0.686,0.00000,0.00000,0.04640,0.04855,0.00571,0.00000,0.68608,0.05846,-5.00000,-5.47837,-0.10057,0.00000,0.00000
1722031957.948433,404.000,140.000,68.000,404.000,138.000,68.000,404.000,140.000,68.000, 0.133, 0.123, 0.000,-2.000, 0.000,-2.000, 0.000,-15.025, 0.000,16.270, 0.000,254.587,68.0000,320.192,239.219,107.266,62.340,470.223,-2.196, 2.194, 0.055, 0.057, 0.066, 1.057,0.00000,0.00000,0.05716,0.04858,-0.00040,0.00000,1.05739,0.06358,-5.00000,-5.06641,-0.10057,0.00000,0.00000
1722031958.0850718,404.000,138.000,68.000,404.000,140.000,68.000,394.000,146.000,68.000, 0.123, 0.136, 0.000, 2.000, 0.000, 2.000, 0.000,16.270,-73.279,43.968,-536.988,202.967,68.0000,315.257,239.392,105.160,62.541,468.105,-2.204, 2.199, 0.151,-0.001,-2.923,-0.926,0.00000,0.00000,-0.00129,0.04937,0.02482,0.00000,-0.92560,0.03397,-5.00000,-2.07741,-0.06589,-4.00000,0.00000
1722031958.2124622,404.000,140.000,68.000,394.000,146.000,68.000,378.000,158.000,69.000, 0.136, 0.127,-10.000, 6.000,-10.000, 6.000,-73.279,43.968,-125.558,94.168,-410.249,393.945,69.0000,313.455,239.705,104.310,62.806,466.799, 2.230,-2.223,-0.205,-0.057,-4.691,-1.845,0.00000,0.00000,-0.05701,0.04995,0.03610,0.00000,-1.84527,0.01873,-5.00000,-0.30873,-0.05790,-6.00000,0.00000
1722031958.348543,394.000,146.000,68.000,378.000,158.000,69.000,348.000,172.000,68.000, 0.127, 0.136,-16.000,12.000,-16.000,12.000,-125.558,94.168,-220.640,102.965,-699.299,64.699,68.0000,314.210,240.321,105.200,62.466,467.628,-2.200, 2.206, 0.212,-0.417,-4.705,-2.292,0.00000,0.00000,-0.41655,0.05467,0.04444,0.00000,-2.29182,0.02181,-5.00000,-0.29455,-0.06858,-5.00000,0.00000
1722031958.48116,378.000,158.000,69.000,348.000,172.000,68.000,308.000,184.000,67.000, 0.136, 0.133,-30.000,14.000,-30.000,14.000,-220.640,102.965,-301.700,90.510,-611.395,-93.945,67.0000,319.862,239.683,106.617,63.151,467.106, 2.235,-2.219,-0.154, 0.274,-3.476,-0.434,0.00000,0.00000,0.27383,0.04447,0.02327,0.00000,-0.43384,0.03902,-5.00000,-1.52387,-0.10559,0.00000,0.00000
1722031958.6054778,348.000,172.000,68.000,308.000,184.000,67.000,252.000,188.000,67.000, 0.133, 0.124,-40.000,12.000,-40.000,12.000,-301.700,90.510,-449.966,32.140,-1191.334,-469.006,67.0000,321.636,238.345,107.381,62.580,466.146, 2.230,-2.216,-0.121, 0.290,-2.950, 0.690,0.00000,0.00000,0.28999,0.04619,0.01175,0.00000,0.69003,0.04731,-5.00000,-2.04952,-0.09925,1.00000,1.00000
1722031958.7370949,308.000,184.000,67.000,252.000,188.000,67.000,196.000,192.000,67.000, 0.124, 0.132,-56.000, 4.000,-56.000, 4.000,-449.966,32.140,-425.063,30.362,189.024,-13.502,67.0000,319.136,237.851,105.561,63.136,463.740, 2.227,-2.196,-0.142, 0.690,-4.155, 0.811,0.00000,0.00000,0.68993,0.04069,0.01043,0.00000,0.81097,0.03436,-5.00000,-0.84507,-0.08824,0.00000,2.00000
1722031958.869202,252.000,188.000,67.000,196.000,192.000,67.000,204.000,224.000,67.000, 0.132, 0.132,-56.000, 4.000,-56.000, 4.000,-425.063,30.362,60.638,242.553,3681.505,1608.359,67.0000,316.188,239.643,105.289,62.947,466.331, 2.230,-2.220,-0.171, 0.098,-4.031,-0.776,0.00000,0.00000,0.09848,0.04954,0.03041,0.00000,-0.77562,0.03953,-5.00000,-0.96937,-0.06523,-3.00000,0.00000
1722031958.998424,196.000,192.000,67.000,204.000,224.000,67.000,202.000,254.000,67.000, 0.132, 0.129, 8.000,32.000, 8.000,32.000,60.638,242.553,-15.453,231.794,-587.917,-83.124,67.0000,315.289,240.890,104.994,63.382,466.816, 2.232,-2.223,-0.187, 0.029,-4.260,-1.381,0.00000,0.00000,0.02931,0.04864,0.03774,0.00000,-1.38062,0.03819,-5.00000,-0.74022,-0.06358,-4.00000,0.00000
1722031959.131812,204.000,224.000,67.000,202.000,254.000,67.000,198.000,282.000,66.000, 0.129, 0.133,-2.000,30.000,-2.000,30.000,-15.453,231.794,-29.997,209.978,-109.068,-163.603,66.0000,316.791,240.788,105.983,62.967,467.195, 2.227,-2.227,-0.203,-0.220,-4.634,-1.812,0.00000,0.00000,-0.22047,0.05179,0.04542,0.00000,-1.81243,0.03496,-5.00000,-0.36603,-0.07259,-3.00000,0.00000
1722031959.273304,202.000,254.000,67.000,198.000,282.000,66.000,214.000,298.000,66.000, 0.133, 0.141,-4.000,28.000,-4.000,28.000,-29.997,209.978,113.088,113.088,1011.323,-684.822,66.0000,319.774,240.336,106.452,63.541,467.643, 2.240,-2.221,-0.168, 0.340,-3.625,-1.026,0.00000,0.00000,0.33998,0.04359,0.03777,0.00000,-1.02568,0.04987,-5.00000,-1.37487,-0.09359,0.00000,0.00000
1722031959.4050078,198.000,282.000,66.000,214.000,298.000,66.000,226.000,306.000,65.000, 0.141, 0.132,16.000,16.000,16.000,16.000,113.088,113.088,91.251,60.834,-166.052,-397.352,65.0000,320.530,239.332,106.998,62.906,466.169, 2.226,-2.213,-0.174, 0.153,-4.430,-0.568,0.00000,0.00000,0.15278,0.04763,0.03483,0.00000,-0.56848,0.04024,-5.00000,-0.57004,-0.08458,0.00000,0.00000
1722031959.53455,214.000,298.000,66.000,226.000,306.000,65.000,222.000,310.000,64.000, 0.132, 0.130,12.000, 8.000,12.000, 8.000,91.251,60.834,-30.825,30.825,-940.757,-231.258,64.0000,318.412,238.507,105.670,63.007,465.919, 2.232,-2.209,-0.157, 0.455,-3.950,-0.159,0.00000,0.00000,0.45484,0.04291,0.03113,0.00000,-0.15922,0.04906,-5.00000,-1.04967,-0.07591,-1.00000,1.00000
1722031959.669892,226.000,306.000,65.000,222.000,310.000,64.000,212.000,314.000,67.000, 0.130, 0.135,-4.000, 4.000,-4.000, 4.000,-30.825,30.825,-73.973,29.589,-319.180,-9.142,67.0000,317.181,238.997,105.569,62.799,465.665, 2.224,-2.211,-0.172, 0.163,-4.463,-0.400,0.00000,0.00000,0.16328,0.04753,0.03532,0.00000,-0.40042,0.04352,-5.00000,-0.53685,-0.06958,-2.00000,1.00000
1722031959.7977831,222.000,310.000,64.000,212.000,314.000,67.000,210.000,306.000,68.000, 0.135, 0.128,-10.000, 4.000,-10.000, 4.000,-73.973,29.589,-15.620,-62.480,455.739,-719.061,68.0000,317.230,240.129,105.489,63.383,465.773, 2.228,-2.212,-0.182, 0.210,-4.574,-0.794,0.00000,0.00000,0.21011,0.04594,0.04107,0.00000,-0.79418,0.04386,-5.00000,-0.42578,-0.07125,-2.00000,0.00000
1722031959.92715,212.000,314.000,67.000,210.000,306.000,68.000,198.000,286.000,65.000, 0.128, 0.129,-2.000,-8.000,-2.000,-8.000,-15.620,-62.480,-92.819,-154.698,-597.128,-713.301,65.0000,316.997,239.708,105.224,63.384,463.950, 2.223,-2.205,-0.149, 0.337,-4.141, 0.454,0.00000,0.00000,0.33699,0.04426,0.02521,0.00000,0.45436,0.05072,-5.00000,-0.85876,-0.06125,-3.00000,0.00000
1722031960.068275,210.000,306.000,68.000,198.000,286.000,65.000,190.000,262.000,65.000, 0.129, 0.141,-12.000,-20.000,-12.000,-20.000,-92.819,-154.698,-56.738,-170.215,255.894,-110.049,65.0000,317.859,238.942,105.269,63.357,463.590, 2.222,-2.197,-0.181, 0.454,-5.193,-0.175,0.00000,0.00000,0.45449,0.04289,0.03467,0.00000,-0.17481,0.03758,-5.00000,0.19340,-0.07093,-2.00000,1.00000
1722031960.1956658,198.000,286.000,65.000,190.000,262.000,65.000,190.000,236.000,65.000, 0.141, 0.128,-8.000,-24.000,-8.000,-24.000,-56.738,-170.215, 0.000,-203.759,444.651,-262.878,65.0000,318.156,239.170,105.601,63.266,464.500, 2.226,-2.205,-0.170, 0.375,-4.537,-0.237,0.00000,0.00000,0.37538,0.04408,0.03491,0.00000,-0.23667,0.04764,-5.00000,-0.46310,-0.07526,-1.00000,0.00000
1722031960.330284,190.000,262.000,65.000,190.000,236.000,65.000,196.000,208.000,65.000, 0.128, 0.134, 0.000,-26.000, 0.000,-26.000, 0.000,-203.759,44.622,-208.236,331.853,-33.294,65.0000,318.684,240.060,105.770,63.685,463.572, 2.222,-2.201,-0.168, 0.387,-4.766, 0.056,0.00000,0.00000,0.38729,0.04350,0.03134,0.00000,0.05635,0.04448,-5.00000,-0.23374,-0.07159,-1.00000,0.00000
1722031960.463186,190.000,236.000,65.000,196.000,208.000,65.000,206.000,182.000,66.000, 0.134, 0.133, 6.000,-28.000, 6.000,-28.000,44.622,-208.236,75.251,-195.652,230.484,94.693,66.0000,318.011,239.961,105.911,63.218,466.424,-2.217, 2.203, 0.195, 0.140,-4.628,-1.459,0.00000,0.00000,0.13984,0.04668,0.05212,0.00000,-1.45900,0.04716,-5.00000,-0.37158,-0.07092,-1.00000,0.00000
1722031960.588518,196.000,208.000,65.000,206.000,182.000,66.000,216.000,162.000,68.000, 0.133, 0.125,10.000,-26.000,10.000,-26.000,75.251,-195.652,79.686,-159.371,35.340,289.104,68.0000,317.790,239.501,105.848,63.010,465.761,-2.219, 2.206, 0.184, 0.129,-4.466,-1.058,0.00000,0.00000,0.12913,0.04601,0.04735,0.00000,-1.05811,0.04988,-5.00000,-0.53390,-0.06159,-2.00000,0.00000
1722031960.719763,206.000,182.000,66.000,216.000,162.000,68.000,226.000,152.000,66.000, 0.125, 0.131,10.000,-20.000,10.000,-20.000,79.686,-159.371,76.188,-76.188,-26.651,633.757,66.0000,317.885,238.744,105.716,62.872,464.488,-2.226, 2.211, 0.186, 0.202,-4.860,-0.720,0.00000,0.00000,0.20244,0.04492,0.04549,0.00000,-0.71960,0.04539,-5.00000,-0.14043,-0.06326,-2.00000,1.00000
1722031960.864078,216.000,162.000,68.000,226.000,152.000,66.000,232.000,144.000,66.000, 0.131, 0.144,10.000,-10.000,10.000,-10.000,76.188,-76.188,41.639,-55.519,-239.761,143.438,66.0000,318.491,238.756,105.599,63.226,462.977, 2.220,-2.197,-0.183, 0.395,-5.296,-0.182,0.00000,0.00000,0.39539,0.04244,0.04019,0.00000,-0.18239,0.04037,-5.00000,0.29637,-0.07060,-1.00000,1.00000
1722031960.9903748,226.000,152.000,66.000,232.000,144.000,66.000,234.000,146.000,66.000, 0.144, 0.126, 6.000,-8.000, 6.000,-8.000,41.639,-55.519,15.839,15.839,-204.326,565.127,66.0000,318.644,238.683,105.944,62.931,463.579, 2.221,-2.204,-0.167, 0.274,-4.648, 0.023,0.00000,0.00000,0.27422,0.04446,0.03859,0.00000,0.02270,0.04919,-5.00000,-0.35238,-0.06693,-1.00000,1.00000
1722031961.123434,232.000,144.000,66.000,234.000,146.000,66.000,228.000,150.000,68.000, 0.126, 0.133, 2.000, 2.000, 2.000, 2.000,15.839,15.839,-45.009,30.006,-456.451,106.272,68.0000,318.910,239.459,106.143,63.181,464.246, 2.226,-2.210,-0.156, 0.257,-4.088, 0.025,0.00000,0.00000,0.25709,0.04419,0.03882,0.00000,0.02508,0.05647,-5.00000,-0.91158,-0.06626,-1.00000,0.00000
1722031961.248551,234.000,146.000,66.000,228.000,150.000,68.000,224.000,152.000,68.000, 0.133, 0.125,-6.000, 4.000,-6.000, 4.000,-45.009,30.006,-31.969,15.984,104.219,-112.063,68.0000,318.489,239.553,105.884,63.285,465.340,-2.225, 2.207, 0.158, 0.327,-3.969,-0.210,0.00000,0.00000,0.32737,0.04306,0.04194,0.00000,-0.20979,0.05906,-5.00000,-1.03082,-0.06560,-1.00000,0.00000
1722031961.382775,228.000,150.000,68.000,224.000,152.000,68.000,218.000,160.000,67.000, 0.125, 0.134,-4.000, 2.000,-4.000, 2.000,-31.969,15.984,-44.705,59.606,-94.892,325.016,67.0000,318.435,239.606,105.819,63.346,464.532,-2.231, 2.212, 0.159, 0.335,-4.273, 0.072,0.00000,0.00000,0.33515,0.04300,0.03821,0.00000,0.07159,0.05684,-5.00000,-0.72696,-0.06493,-1.00000,0.00000
1722031961.511025,224.000,152.000,68.000,218.000,160.000,67.000,208.000,172.000,66.000, 0.134, 0.128,-6.000, 8.000,-6.000, 8.000,-44.705,59.606,-78.068,93.682,-260.464,266.023,66.0000,318.240,239.773,105.620,63.538,465.146,-2.227, 2.205, 0.174, 0.393,-4.415,-0.579,0.00000,0.00000,0.39307,0.04207,0.04727,0.00000,-0.57864,0.05684,-5.00000,-0.58530,-0.06426,-1.00000,0.00000
1722031961.645792,218.000,160.000,67.000,208.000,172.000,66.000,200.000,190.000,66.000, 0.128, 0.135,-10.000,12.000,-10.000,12.000,-78.068,93.682,-59.292,133.406,139.162,294.416,66.0000,318.011,239.767,105.583,63.473,464.483,-2.230, 2.210, 0.188, 0.309,-5.025,-0.687,0.00000,0.00000,0.30944,0.04318,0.04892,0.00000,-0.68740,0.04998,-5.00000,0.02492,-0.06360,-1.00000,0.00000
1722031961.784665,208.000,172.000,66.000,200.000,190.000,66.000,194.000,208.000,66.000, 0.135, 0.139,-8.000,18.000,-8.000,18.000,-59.292,133.406,-43.273,129.818,115.532,-25.881,66.0000,318.354,239.126,105.596,63.310,462.970, 2.218,-2.196,-0.163, 0.403,-4.900, 0.426,0.00000,0.00000,0.40318,0.04151,0.03509,0.00000,0.42627,0.05253,-5.00000,-0.10000,-0.06293,-1.00000,0.00000
1722031961.912216,200.000,190.000,66.000,194.000,208.000,66.000,190.000,226.000,66.000, 0.139, 0.127,-6.000,18.000,-6.000,18.000,-43.273,129.818,-31.432,141.443,93.045,91.348,66.0000,318.440,239.075,105.520,63.398,462.508, 2.217,-2.193,-0.172, 0.442,-5.217, 0.296,0.00000,0.00000,0.44186,0.04107,0.03767,0.00000,0.29636,0.04826,-5.00000,0.21722,-0.06227,-1.00000,0.00000
1722031962.0536609,194.000,208.000,66.000,190.000,226.000,66.000,190.000,238.000,66.000, 0.127, 0.142,-4.000,18.000,-4.000,18.000,-31.432,141.443, 0.000,84.623,221.653,-400.689,66.0000,318.438,239.220,105.653,63.330,462.611, 2.216,-2.195,-0.180, 0.343,-5.385, 0.055,0.00000,0.00000,0.34285,0.04230,0.04014,0.00000,0.05467,0.04604,-5.00000,0.38524,-0.06160,-1.00000,0.00000
1722031962.182028,190.000,226.000,66.000,190.000,238.000,66.000,190.000,244.000,66.000, 0.142, 0.128, 0.000,12.000, 0.000,12.000, 0.000,84.623, 0.000,46.742, 0.000,-295.102,66.0000,318.456,239.355,105.685,63.343,462.099, 2.211,-2.192,-0.188, 0.289,-5.803, 0.016,0.00000,0.00000,0.28905,0.04256,0.04020,0.00000,0.01559,0.03987,-5.00000,0.80349,-0.06093,-1.00000,0.00000
1722031962.305941,190.000,238.000,66.000,190.000,244.000,66.000,190.000,246.000,66.000, 0.128, 0.124, 0.000, 6.000, 0.000, 6.000, 0.000,46.742, 0.000,16.140, 0.000,-246.960,66.0000,318.232,239.270,105.558,63.301,460.896, 2.205,-2.187,-0.189, 0.270,-6.176, 0.347,0.00000,0.00000,0.26962,0.04251,0.03563,0.00000,0.34734,0.03386,-5.00000,1.17623,-0.06027,-1.00000,0.00000
1722031962.436733,190.000,244.000,66.000,190.000,246.000,66.000,190.000,238.000,66.000, 0.124, 0.131, 0.000, 2.000, 0.000, 2.000, 0.000,16.140, 0.000,-61.097, 0.000,-589.874,66.0000,318.978,239.346,106.118,63.127,463.566, 2.214,-2.199,-0.178, 0.220,-5.259, 0.046,0.00000,0.00000,0.22049,0.04298,0.03951,0.00000,0.04581,0.04445,-5.00000,0.25919,-0.05960,-1.00000,0.00000
1722031962.580876,190.000,246.000,66.000,190.000,238.000,66.000,190.000,232.000,67.000, 0.131, 0.144, 0.000,-8.000, 0.000,-8.000, 0.000,-61.097, 0.000,-41.687, 0.000,134.857,67.0000,319.686,239.535,106.560,63.089,463.585, 2.217,-2.204,-0.154, 0.184,-4.466, 0.468,0.00000,0.00000,0.18435,0.04321,0.03326,0.00000,0.46793,0.05327,-5.00000,-0.53421,-0.06761,0.00000,0.00000
1722031962.702731,190.000,238.000,66.000,190.000,232.000,67.000,194.000,218.000,66.000, 0.144, 0.122, 0.000,-6.000, 0.000,-6.000, 0.000,-41.687,32.809,-114.833,269.115,-599.967,66.0000,320.009,239.217,106.527,63.123,462.773, 2.216,-2.201,-0.144, 0.292,-4.347, 0.892,0.00000,0.00000,0.29152,0.04157,0.02723,0.00000,0.89221,0.05475,-5.00000,-0.65324,-0.06460,0.00000,0.00000
1722031962.831368,190.000,232.000,67.000,194.000,218.000,66.000,196.000,204.000,66.000, 0.122, 0.129, 4.000,-14.000, 4.000,-14.000,32.809,-114.833,15.528,-108.694,-134.173,47.662,66.0000,319.410,239.182,106.214,63.152,464.207, 2.220,-2.202,-0.146, 0.359,-4.240, 0.693,0.00000,0.00000,0.35854,0.04084,0.02878,0.00000,0.69284,0.05732,-5.00000,-0.75991,-0.06460,0.00000,0.00000
1722031962.944074,194.000,218.000,66.000,196.000,204.000,66.000,198.000,194.000,66.000, 0.129, 0.113, 2.000,-14.000, 2.000,-14.000,15.528,-108.694,17.763,-88.816,19.854,176.553,66.0000,318.301,239.875,105.738,63.482,464.712, 2.225,-2.206,-0.193, 0.282,-5.118,-0.867,0.00000,0.00000,0.28197,0.04189,0.04815,0.00000,-0.86686,0.04683,-5.00000,0.11776,-0.05593,-1.00000,0.00000
1722031963.0771341,196.000,204.000,66.000,198.000,194.000,66.000,202.000,184.000,65.000, 0.113, 0.133, 2.000,-10.000, 2.000,-10.000,17.763,-88.816,30.069,-75.171,92.502,102.564,65.0000,317.907,240.490,105.790,63.537,465.367,-2.220, 2.205, 0.207, 0.136,-5.136,-1.592,0.00000,0.00000,0.13601,0.04349,0.05733,0.00000,-1.59219,0.04767,-5.00000,0.13556,-0.04960,-2.00000,0.00000
1722031963.2067451,198.000,194.000,66.000,202.000,184.000,65.000,206.000,182.000,66.000, 0.133, 0.130, 4.000,-10.000, 4.000,-10.000,30.069,-75.171,30.883,-15.441, 6.285,461.156,66.0000,318.509,240.365,106.351,63.173,465.842,-2.214, 2.206, 0.189,-0.005,-4.477,-1.314,0.00000,0.00000,-0.00496,0.04489,0.05567,0.00000,-1.31381,0.05632,-5.00000,-0.52301,-0.05994,-1.00000,0.00000
1722031963.337632,202.000,184.000,65.000,206.000,182.000,66.000,206.000,180.000,67.000, 0.130, 0.131, 4.000,-2.000, 4.000,-2.000,30.883,-15.441, 0.000,-15.273,-235.828, 1.289,67.0000,320.505,239.590,107.152,62.883,464.727,-2.222, 2.214, 0.183, 0.000,-4.743,-0.702,0.00000,0.00000,0.00047,0.04440,0.05045,0.00000,-0.70210,0.05278,-5.00000,-0.25696,-0.06494,0.00000,0.00000
1722031963.479777,206.000,182.000,66.000,206.000,180.000,67.000,206.000,178.000,65.000, 0.131, 0.142, 0.000,-2.000, 0.000,-2.000, 0.000,-15.273, 0.000,-14.054, 0.000, 8.563,65.0000,320.559,238.494,106.675,62.886,462.405, 2.213,-2.196,-0.176, 0.261,-5.362, 0.204,0.00000,0.00000,0.26053,0.04090,0.04055,0.00000,0.20367,0.04534,-5.00000,0.36217,-0.06194,0.00000,1.00000
1722031963.6207979,206.000,180.000,67.000,206.000,178.000,65.000,206.000,176.000,68.000, 0.142, 0.141, 0.000,-2.000, 0.000,-2.000, 0.000,-14.054, 0.000,-14.182, 0.000,-0.912,68.0000,319.497,238.162,106.036,62.951,463.036, 2.219,-2.196,-0.177, 0.399,-5.188, 0.021,0.00000,0.00000,0.39876,0.03969,0.04397,0.00000,0.02051,0.04790,-5.00000,0.18754,-0.06194,0.00000,1.00000
1722031963.766334,206.000,178.000,65.000,206.000,176.000,68.000,206.000,182.000,66.000, 0.141, 0.145, 0.000,-2.000, 0.000,-2.000, 0.000,-14.182, 0.000,41.253, 0.000,381.146,66.0000,319.020,239.404,106.057,63.272,463.059, 2.219,-2.201,-0.167, 0.288,-4.794, 0.163,0.00000,0.00000,0.28808,0.04140,0.04173,0.00000,0.16307,0.05258,-5.00000,-0.20628,-0.06194,0.00000,0.00000
1722031963.895385,206.000,176.000,68.000,206.000,182.000,66.000,204.000,184.000,66.000, 0.145, 0.129, 0.000, 6.000, 0.000, 6.000, 0.000,41.253,-15.487,15.487,-119.917,-199.517,66.0000,319.002,239.549,106.157,63.233,463.699, 2.221,-2.205,-0.178, 0.214,-4.879,-0.315,0.00000,0.00000,0.21387,0.04192,0.04808,0.00000,-0.31510,0.05125,-5.00000,-0.12100,-0.06194,0.00000,0.00000
1722031964.030994,206.000,182.000,66.000,204.000,184.000,66.000,202.000,186.000,66.000, 0.129, 0.135,-2.000, 2.000,-2.000, 2.000,-15.487,15.487,-14.772,14.772, 5.275,-5.275,66.0000,318.865,239.449,106.110,63.166,462.520, 2.214,-2.200,-0.170, 0.192,-5.054, 0.214,0.00000,0.00000,0.19171,0.04189,0.04084,0.00000,0.21400,0.04925,-5.00000,0.05445,-0.05327,-1.00000,0.00000
1722031964.17385,204.000,184.000,66.000,202.000,186.000,66.000,202.000,188.000,66.000, 0.135, 0.143,-2.000, 2.000,-2.000, 2.000,-14.772,14.772, 0.000,13.979,103.250,-5.547,66.0000,318.787,239.552,106.107,63.178,463.211, 2.216,-2.202,-0.179, 0.171,-5.159,-0.123,0.00000,0.00000,0.17065,0.04201,0.04576,0.00000,-0.12298,0.04799,-5.00000,0.15917,-0.05561,-1.00000,0.00000
1722031964.2871811,202.000,186.000,66.000,202.000,188.000,66.000,202.000,190.000,66.000, 0.143, 0.113, 0.000, 2.000, 0.000, 2.000, 0.000,13.979, 0.000,17.654, 0.000,32.444,66.0000,319.342,239.552,106.571,62.960,463.558, 2.216,-2.208,-0.175, 0.046,-4.876,-0.185,0.00000,0.00000,0.04605,0.04355,0.04633,0.00000,-0.18481,0.05165,-5.00000,-0.12365,-0.06361,0.00000,0.00000
