time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitcherr,roll_pid_out,rollerr,x_pid_out,xerr,yerr
1719253526.5199318,404.000,340.000,68.000,418.000,326.000,65.000,426.000,312.000,65.000, 0.066, 0.066,14.000,-14.000,14.000,-14.000,211.560,-211.560,121.241,-212.173,-1368.798,-9.280,319.898,236.927,107.180,61.470,466.773,-2.207, 2.207,-0.002, 0.001, 0.872,-0.769,-0.59666,128.14055,0.00121,0.01595,0.37435,-72.00000,0.01584,-106.00000,-0.08591,0.00000,3.00000
1719253526.58384,418.000,326.000,65.000,426.000,312.000,65.000,434.000,300.000,65.000, 0.066, 0.064, 8.000,-14.000, 8.000,-14.000,121.241,-212.173,125.049,-187.573,59.510,384.519,319.489,237.230,106.806,61.789,467.114, 2.238,-2.233,-0.015, 0.142, 0.403,-1.182,-0.48448,128.82546,0.14235,0.01447,0.40334,-60.00000,0.05780,-114.00000,-0.08591,0.00000,2.00000
1719253526.654624,426.000,312.000,65.000,434.000,300.000,65.000,442.000,282.000,66.000, 0.064, 0.071, 8.000,-12.000, 8.000,-12.000,125.049,-187.573,113.157,-254.604,-168.199,-948.131,319.197,237.270,106.516,62.030,464.494, 2.230,-2.221, 0.004, 0.232, 0.311,-0.115,-0.33155,129.02713,0.23238,0.01345,0.36328,-42.00000,0.10243,-122.00000,-0.08591,0.00000,2.00000
1719253526.7125592,434.000,300.000,65.000,442.000,282.000,66.000,446.000,266.000,65.000, 0.071, 0.058, 8.000,-18.000, 8.000,-18.000,113.157,-254.604,68.958,-275.833,-761.972,-365.984,318.184,237.754,106.329,61.946,466.922, 2.236,-2.232,-0.030, 0.102,-0.064,-1.491,-0.20349,128.65458,0.10232,0.01470,0.37896,-26.00000,0.11635,-126.00000,-0.08025,-1.00000,2.00000
1719253526.788811,442.000,282.000,66.000,446.000,266.000,65.000,450.000,246.000,67.000, 0.058, 0.076, 4.000,-16.000, 4.000,-16.000,68.958,-275.833,52.462,-262.309,-216.360,177.380,318.592,236.499,106.929,60.914,455.655, 2.183,-2.194, 0.005,-0.254,-1.766, 2.017,-0.04612,130.13839,-0.25420,0.01839,0.34093,-6.00000,0.16164,-130.00000,-0.07958,-1.00000,3.00000
1719253526.8518012,446.000,266.000,65.000,450.000,246.000,67.000,448.000,222.000,68.000, 0.076, 0.063, 4.000,-20.000, 4.000,-20.000,52.462,-262.309,-31.808,-381.692,-1340.208,-1898.655,317.754,235.358,106.173,60.363,448.652, 2.152,-2.163,-0.040,-0.192,-4.691, 2.568,0.13971,129.25943,-0.19235,0.01787,0.29290,18.00000,0.15822,-128.00000,-0.07325,-2.00000,4.00000
1719253526.9144251,450.000,246.000,67.000,448.000,222.000,68.000,444.000,206.000,68.000, 0.063, 0.063,-2.000,-24.000,-2.000,-24.000,-31.808,-381.692,-63.763,-255.053,-509.400,2018.729,317.627,238.311,106.137,62.191,463.632, 2.221,-2.219,-0.036, 0.052,-0.995,-0.856,0.26762,128.57683,0.05221,0.01540,0.33364,34.00000,0.18250,-124.00000,-0.07192,-2.00000,1.00000
1719253526.975552,448.000,222.000,68.000,444.000,206.000,68.000,436.000,188.000,70.000, 0.063, 0.061,-4.000,-16.000,-4.000,-16.000,-63.763,-255.053,-130.817,-294.338,-1096.470,-642.392,317.411,239.028,106.356,62.169,462.513, 2.211,-2.216,-0.054,-0.161,-1.839,-0.971,0.42142,127.12199,-0.16075,0.01761,0.29231,52.00000,0.18710,-116.00000,-0.07059,-2.00000,0.00000
1719253527.049746,444.000,206.000,68.000,436.000,188.000,70.000,420.000,160.000,69.000, 0.061, 0.074,-8.000,-18.000,-8.000,-18.000,-130.817,-294.338,-216.071,-378.124,-1151.308,-1131.484,317.070,240.137,106.098,62.761,462.943, 2.214,-2.217,-0.106,-0.140,-2.982,-2.490,0.67474,128.06248,-0.14002,0.01747,0.17659,80.00000,0.15234,-100.00000,-0.06925,-2.00000,0.00000
1719253527.118881,436.000,188.000,70.000,420.000,160.000,69.000,406.000,142.000,66.000, 0.074, 0.069,-16.000,-28.000,-16.000,-28.000,-216.071,-378.124,-202.098,-259.841,201.706,1707.496,317.439,240.518,106.091,63.066,464.076, 2.221,-2.219,-0.060, 0.027,-1.632,-1.477,0.85052,130.38405,0.02687,0.01579,0.21003,98.00000,0.18899,-86.00000,-0.06792,-2.00000,0.00000
1719253527.182347,420.000,160.000,69.000,406.000,142.000,66.000,380.000,128.000,67.000, 0.069, 0.063,-14.000,-18.000,-14.000,-18.000,-202.098,-259.841,-410.161,-220.856,-3282.272,615.002,317.593,240.312,106.309,62.809,464.286, 2.217,-2.218,-0.090,-0.090,-2.492,-2.144,1.07899,127.05904,-0.09034,0.01701,0.19577,112.00000,0.10588,-60.00000,-0.06659,-2.00000,0.00000
1719253527.2440882,406.000,142.000,66.000,380.000,128.000,67.000,352.000,116.000,67.000, 0.063, 0.062,-26.000,-14.000,-26.000,-14.000,-410.161,-220.856,-453.314,-194.277,-698.642,430.298,317.422,240.673,106.103,63.102,464.772, 2.222,-2.220,-0.104,-0.017,-2.666,-2.725,1.31824,128.06248,-0.01707,0.01628,0.16349,124.00000,0.08752,-32.00000,-0.06526,-2.00000,0.00000
1719253527.3073459,380.000,128.000,67.000,352.000,116.000,67.000,320.000,110.000,69.000, 0.062, 0.063,-28.000,-12.000,-28.000,-12.000,-453.314,-194.277,-505.553,-94.791,-825.298,1571.736,318.603,240.471,106.356,63.250,465.436, 2.228,-2.220,-0.072, 0.175,-1.662,-2.023,1.57080,130.00000,0.17461,0.01428,0.16225,130.00000,0.04149,-0.00000,-0.06959,-1.00000,0.00000
1719253527.371901,352.000,116.000,67.000,320.000,110.000,69.000,288.000,116.000,67.000, 0.063, 0.065,-32.000,-6.000,-32.000,-6.000,-505.553,-94.791,-495.596,92.924,154.211,2907.217,318.772,240.751,106.739,63.009,467.800,-2.205, 2.204, 0.083,-0.011,-1.207,-3.104,1.82335,128.06248,-0.01106,0.01614,0.21404,124.00000,0.01483,32.00000,-0.06893,-1.00000,0.00000
1719253527.449728,320.000,110.000,69.000,288.000,116.000,67.000,248.000,130.000,73.000, 0.065, 0.078,-32.000, 6.000,-32.000, 6.000,-495.596,92.924,-514.569,180.099,-244.078,1121.439,320.985,240.638,107.575,63.004,468.757,-2.198, 2.197, 0.030, 0.044, 0.591,-2.182,2.15036,131.46863,0.04438,0.01556,0.24448,110.00000,-0.08920,72.00000,-0.07393,0.00000,0.00000
1719253527.510855,288.000,116.000,67.000,248.000,130.000,73.000,222.000,156.000,70.000, 0.078, 0.061,-40.000,14.000,-40.000,14.000,-514.569,180.099,-425.106,425.106,1462.748,4005.907,319.116,241.735,107.372,62.916,468.074,-2.195, 2.205, 0.139,-0.365,-2.476,-4.755,2.43297,129.07362,-0.36522,0.01984,0.31959,84.00000,-0.02973,98.00000,-0.07393,0.00000,-1.00000
1719253527.573327,248.000,130.000,73.000,222.000,156.000,70.000,204.000,190.000,67.000, 0.061, 0.062,-26.000,26.000,-26.000,26.000,-425.106,425.106,-288.130,544.245,2192.601,1907.089,319.473,241.798,107.431,62.994,468.947,-2.191, 2.199, 0.131,-0.290,-1.981,-4.828,2.73462,126.31706,-0.29002,0.01924,0.38000,50.00000,-0.01730,116.00000,-0.07393,0.00000,-1.00000
1719253527.637148,222.000,156.000,70.000,204.000,190.000,67.000,188.000,230.000,73.000, 0.062, 0.064,-18.000,34.000,-18.000,34.000,-288.130,544.245,-250.513,626.282,588.970,1284.456,320.994,241.249,107.535,63.377,466.790,-2.210, 2.206, 0.094, 0.053,-1.705,-3.154,3.06598,132.37825,0.05259,0.01578,0.44172,10.00000,-0.05424,132.00000,-0.07393,0.00000,-1.00000
1719253527.7022479,204.000,190.000,67.000,188.000,230.000,73.000,196.000,270.000,68.000, 0.064, 0.065,-16.000,40.000,-16.000,40.000,-250.513,626.282,123.011,615.055,5743.438,-172.634,321.236,240.787,107.278,63.531,467.158,-2.213, 2.201, 0.085, 0.287,-1.421,-2.994,-2.90422,127.57743,0.28733,0.01329,0.47171,-30.00000,0.08865,124.00000,-0.07959,1.00000,0.00000
1719253527.773767,188.000,230.000,73.000,196.000,270.000,68.000,206.000,304.000,68.000, 0.065, 0.072, 8.000,40.000, 8.000,40.000,123.011,615.055,139.719,475.046,233.448,-1956.196,321.833,239.307,107.814,62.590,468.378, 2.242,-2.236,-0.077, 0.129,-0.941,-2.992,-2.63004,130.73638,0.12888,0.01481,0.46498,-64.00000,0.07070,114.00000,-0.08026,1.00000,0.00000
1719253527.839257,196.000,270.000,68.000,206.000,304.000,68.000,224.000,332.000,73.000, 0.072, 0.065,10.000,34.000,10.000,34.000,139.719,475.046,275.201,428.090,2071.366,-717.901,321.829,238.299,108.009,61.999,467.474, 2.237,-2.236,-0.068,-0.003,-0.847,-2.639,-2.37747,132.96616,-0.00313,0.01613,0.46457,-92.00000,0.10779,96.00000,-0.08092,1.00000,1.00000
1719253527.902148,206.000,304.000,68.000,224.000,332.000,73.000,252.000,352.000,69.000, 0.065, 0.063,18.000,28.000,18.000,28.000,275.201,428.090,444.436,317.454,2686.229,-1756.088,319.515,237.046,106.185,62.290,460.869, 2.208,-2.191,-0.093, 0.427,-3.621,-1.194,-2.11645,131.02671,0.42673,0.01162,0.45180,-112.00000,0.17423,68.00000,-0.07592,0.00000,2.00000
1719253527.965909,224.000,332.000,73.000,252.000,352.000,69.000,280.000,362.000,66.000, 0.063, 0.064,28.000,20.000,28.000,20.000,444.436,317.454,439.442,156.944,-78.378,-2519.116,319.011,237.291,105.843,62.590,461.363, 2.218,-2.196,-0.081, 0.532,-2.909,-1.280,-1.88762,128.39003,0.53243,0.01030,0.42235,-122.00000,0.17491,40.00000,-0.07592,0.00000,2.00000
1719253528.0434968,252.000,352.000,69.000,280.000,362.000,66.000,304.000,368.000,67.000, 0.064, 0.078,28.000,10.000,28.000,10.000,439.442,156.944,309.449,77.362,-1676.092,-1026.100,318.516,236.941,105.546,62.469,459.298, 2.207,-2.185,-0.087, 0.542,-3.665,-0.860,-1.69515,128.99612,0.54203,0.00993,0.43795,-128.00000,0.15155,16.00000,-0.07026,-1.00000,3.00000
1719253528.1027331,280.000,362.000,66.000,304.000,368.000,67.000,328.000,368.000,66.000, 0.078, 0.059,24.000, 6.000,24.000, 6.000,309.449,77.362,404.763, 0.000,1607.470,-1304.725,318.392,237.235,105.873,62.281,461.245, 2.214,-2.199,-0.034, 0.401,-1.706,-0.034,-1.50838,128.24976,0.40088,0.01114,0.43553,-128.00000,0.16621,-8.00000,-0.06959,-1.00000,2.00000
1719253528.167372,304.000,368.000,67.000,328.000,368.000,66.000,348.000,368.000,66.000, 0.059, 0.065,24.000, 0.000,24.000, 0.000,404.763, 0.000,309.374, 0.000,-1475.543, 0.000,317.737,237.832,106.291,61.859,463.499, 2.216,-2.216,-0.044,-0.012,-1.455,-0.844,-1.35544,131.02671,-0.01203,0.01528,0.47815,-128.00000,0.15551,-28.00000,-0.06326,-2.00000,2.00000
1719253528.232203,328.000,368.000,66.000,348.000,368.000,66.000,368.000,360.000,67.000, 0.065, 0.065,20.000, 0.000,20.000, 0.000,309.374, 0.000,308.457,-123.383,-14.141,-1902.913,317.785,238.207,106.860,61.481,462.545, 2.207,-2.221,-0.059,-0.385,-1.915,-1.152,-1.19029,129.24396,-0.38495,0.01920,0.45405,-120.00000,0.18149,-48.00000,-0.06193,-2.00000,1.00000
1719253528.297678,348.000,368.000,66.000,368.000,360.000,67.000,380.000,350.000,65.000, 0.065, 0.065,20.000,-8.000,20.000,-8.000,308.457,-123.383,183.390,-152.825,-1911.333,-449.956,318.015,239.297,107.130,61.742,462.913, 2.205,-2.223,-0.054,-0.482,-1.837,-0.985,-1.07145,125.29964,-0.48165,0.02041,0.47066,-110.00000,0.14741,-60.00000,-0.06626,-1.00000,0.00000
1719253528.36914,368.000,360.000,67.000,380.000,350.000,65.000,394.000,342.000,66.000, 0.065, 0.072,12.000,-10.000,12.000,-10.000,183.390,-152.825,195.801,-111.887,173.580,572.561,317.995,239.528,107.090,61.875,463.139, 2.206,-2.224,-0.054,-0.460,-1.754,-1.064,-0.94317,126.01587,-0.45977,0.02042,0.51565,-102.00000,0.19407,-74.00000,-0.05993,-2.00000,0.00000
1719253528.432697,380.000,350.000,65.000,394.000,342.000,66.000,404.000,330.000,66.000, 0.072, 0.064,14.000,-8.000,14.000,-8.000,195.801,-111.887,157.371,-188.845,-604.781,-1211.111,318.472,239.142,107.122,61.885,461.934, 2.204,-2.218,-0.031,-0.354,-1.379,-0.230,-0.81987,123.10971,-0.35448,0.01954,0.50959,-90.00000,0.19701,-84.00000,-0.06426,-1.00000,0.00000
1719253528.499108,394.000,342.000,66.000,404.000,330.000,66.000,416.000,318.000,66.000, 0.064, 0.066,10.000,-12.000,10.000,-12.000,157.371,-188.845,180.683,-180.683,350.996,122.908,318.119,239.557,106.996,62.033,463.408, 2.209,-2.223,-0.063,-0.372,-1.925,-1.337,-0.68232,123.69317,-0.37181,0.01990,0.52956,-78.00000,0.24999,-96.00000,-0.06360,-1.00000,0.00000
1719253528.56259,404.000,330.000,66.000,416.000,318.000,66.000,422.000,304.000,66.000, 0.066, 0.063,12.000,-12.000,12.000,-12.000,180.683,-180.683,94.506,-220.514,-1357.366,-627.387,318.475,238.821,107.236,61.622,464.282, 2.210,-2.225,-0.067,-0.419,-1.906,-1.571,-0.56036,120.41595,-0.41884,0.02058,0.52886,-64.00000,0.24191,-102.00000,-0.06293,-1.00000,1.00000
1719253528.63997,416.000,318.000,66.000,422.000,304.000,66.000,426.000,288.000,67.000, 0.063, 0.077, 6.000,-14.000, 6.000,-14.000,94.506,-220.514,51.695,-206.780,-553.279,177.501,318.529,238.464,107.090,61.648,462.752, 2.207,-2.219,-0.053,-0.322,-1.860,-0.890,-0.42521,116.36151,-0.32168,0.01977,0.52183,-48.00000,0.26420,-106.00000,-0.06227,-1.00000,1.00000
1719253528.7020218,422.000,304.000,66.000,426.000,288.000,67.000,430.000,272.000,66.000, 0.077, 0.062, 4.000,-16.000, 4.000,-16.000,51.695,-206.780,64.531,-258.123,207.077,-828.306,318.008,238.326,106.631,61.803,462.489, 2.205,-2.211,-0.079,-0.197,-2.765,-1.329,-0.28310,114.56003,-0.19669,0.01862,0.52448,-32.00000,0.30283,-110.00000,-0.06160,-1.00000,1.00000
1719253528.764169,426.000,288.000,67.000,430.000,272.000,66.000,430.000,254.000,66.000, 0.062, 0.062, 4.000,-16.000, 4.000,-16.000,64.531,-258.123, 0.000,-289.682,-1038.521,-507.892,318.344,237.637,106.573,61.736,462.708, 2.211,-2.212,-0.039,-0.033,-1.569,-0.450,-0.12659,110.88733,-0.03267,0.01700,0.50513,-14.00000,0.30943,-110.00000,-0.06093,-1.00000,2.00000
1719253528.827065,430.000,272.000,66.000,430.000,254.000,66.000,430.000,244.000,67.000, 0.062, 0.063, 0.000,-18.000, 0.000,-18.000, 0.000,-289.682, 0.000,-158.796, 0.000,2078.416,318.470,237.986,106.674,61.823,461.619, 2.206,-2.209,-0.032,-0.072,-1.647,-0.038,-0.03635,110.07270,-0.07154,0.01742,0.56152,-4.00000,0.34606,-110.00000,-0.06027,-1.00000,2.00000
1719253528.8938339,430.000,254.000,66.000,430.000,244.000,67.000,428.000,224.000,68.000, 0.063, 0.067, 0.000,-10.000, 0.000,-10.000, 0.000,-158.796,-30.008,-300.075,-450.226,-2119.727,317.650,238.189,106.235,61.918,459.062, 2.192,-2.196,-0.099,-0.140,-4.105,-1.048,0.14708,109.17875,-0.13974,0.01817,0.47112,16.00000,0.36600,-108.00000,-0.05394,-2.00000,1.00000
1719253528.9545689,430.000,244.000,67.000,428.000,224.000,68.000,422.000,200.000,68.000, 0.067, 0.061,-2.000,-20.000,-2.000,-20.000,-30.008,-300.075,-98.708,-394.834,-1130.227,-1558.911,317.698,239.161,106.116,62.506,458.939, 2.195,-2.196,-0.116,-0.088,-4.417,-1.658,0.37373,109.56277,-0.08792,0.01770,0.41577,40.00000,0.36694,-102.00000,-0.05260,-2.00000,0.00000
1719253529.0290308,428.000,224.000,68.000,422.000,200.000,68.000,414.000,174.000,68.000, 0.061, 0.074,-6.000,-24.000,-6.000,-24.000,-98.708,-394.834,-107.413,-349.092,-116.873,614.155,317.626,239.759,106.104,62.746,460.898, 2.202,-2.201,-0.080, 0.005,-3.165,-0.978,0.61215,114.85643,0.00456,0.01677,0.36577,66.00000,0.37923,-94.00000,-0.05127,-2.00000,0.00000
1719253529.100825,422.000,200.000,68.000,414.000,174.000,68.000,402.000,142.000,66.000, 0.074, 0.072,-8.000,-26.000,-8.000,-26.000,-107.413,-349.092,-167.365,-446.308,-836.164,-1355.877,317.444,239.709,106.140,62.594,459.960, 2.197,-2.199,-0.061,-0.057,-2.895,-0.301,0.87405,127.78106,-0.05687,0.01741,0.27210,98.00000,0.37050,-82.00000,-0.04994,-2.00000,0.00000
1719253529.162594,414.000,174.000,68.000,402.000,142.000,66.000,380.000,124.000,66.000, 0.072, 0.062,-12.000,-32.000,-12.000,-32.000,-167.365,-446.308,-355.868,-291.164,-3049.173,2509.570,317.527,239.898,105.888,62.897,458.916, 2.191,-2.190,-0.133,-0.033,-5.148,-1.830,1.09345,130.59862,-0.03335,0.01719,0.32957,116.00000,0.30441,-60.00000,-0.04861,-2.00000,0.00000
1719253529.223339,402.000,142.000,66.000,380.000,124.000,66.000,340.000,112.000,69.000, 0.062, 0.061,-22.000,-18.000,-22.000,-18.000,-355.868,-291.164,-658.426,-197.528,-4980.303,1541.320,317.709,240.093,105.636,63.275,458.395, 2.193,-2.183,-0.125, 0.177,-5.094,-1.448,1.41580,129.55308,0.17652,0.01501,0.32599,128.00000,0.15593,-20.00000,-0.04728,-2.00000,0.00000
1719253529.2868931,380.000,124.000,66.000,340.000,112.000,69.000,306.000,110.000,67.000, 0.061, 0.064,-40.000,-12.000,-40.000,-12.000,-658.426,-197.528,-534.188,-31.423,1951.949,2609.743,318.849,240.284,106.124,63.469,462.128, 2.213,-2.199,-0.072, 0.343,-2.696,-1.025,1.67808,130.75167,0.34266,0.01317,0.35678,130.00000,0.17932,14.00000,-0.05161,-1.00000,0.00000
1719253529.3541582,340.000,112.000,69.000,306.000,110.000,67.000,260.000,120.000,73.000, 0.064, 0.067,-34.000,-2.000,-34.000,-2.000,-534.188,-31.423,-684.595,148.825,-2238.426,2682.537,320.610,240.229,106.950,63.341,462.594, 2.213,-2.200,-0.040, 0.331,-1.873,-0.176,2.03444,134.16408,0.33056,0.01313,0.41191,120.00000,0.04625,60.00000,-0.05661,0.00000,0.00000
1719253529.419575,306.000,110.000,67.000,260.000,120.000,73.000,224.000,146.000,73.000, 0.067, 0.065,-46.000,10.000,-46.000,10.000,-684.595,148.825,-549.718,397.019,2059.559,3789.906,319.757,241.177,107.511,62.877,462.710, 2.206,-2.216,-0.146,-0.395,-4.243,-3.335,2.36672,134.35773,-0.39477,0.02058,0.51373,94.00000,0.07135,96.00000,-0.05661,0.00000,-1.00000
1719253529.4926379,260.000,120.000,73.000,224.000,146.000,73.000,198.000,186.000,74.000, 0.065, 0.073,-36.000,26.000,-36.000,26.000,-549.718,397.019,-355.887,547.518,2653.155,2060.030,320.134,241.101,107.594,62.936,462.679,-2.221, 2.230, 0.140,-0.336,-3.957,-3.276,2.72489,133.41664,-0.33611,0.02016,0.62085,54.00000,0.09280,122.00000,-0.05661,0.00000,-1.00000
1719253529.554879,224.000,146.000,73.000,198.000,186.000,74.000,188.000,230.000,71.000, 0.073, 0.062,-26.000,40.000,-26.000,40.000,-355.887,547.518,-160.650,706.861,3136.480,2559.845,321.094,240.533,107.495,63.187,463.453, 2.217,-2.213,-0.102, 0.053,-2.924,-2.339,3.06598,132.37825,0.05276,0.01625,0.66955,10.00000,0.16397,132.00000,-0.06228,1.00000,0.00000
1719253529.62386,198.000,186.000,74.000,188.000,230.000,71.000,194.000,274.000,70.000, 0.062, 0.069,-10.000,44.000,-10.000,44.000,-160.650,706.861,87.127,638.931,3598.009,-986.426,321.813,240.259,107.739,63.129,464.268, 2.222,-2.216,-0.084, 0.121,-2.265,-2.096,-2.87803,130.50670,0.12120,0.01550,0.70287,-34.00000,0.24513,126.00000,-0.06294,1.00000,0.00000
1719253529.684428,188.000,230.000,71.000,194.000,274.000,70.000,214.000,312.000,68.000, 0.069, 0.061, 6.000,44.000, 6.000,44.000,87.127,638.931,329.636,626.308,3996.984,-208.040,322.466,239.659,108.614,62.260,465.116, 2.217,-2.224,-0.101,-0.258,-2.598,-2.616,-2.54493,128.14055,-0.25754,0.01942,0.70080,-72.00000,0.32494,106.00000,-0.06927,2.00000,0.00000
1719253529.747624,194.000,274.000,70.000,214.000,312.000,68.000,240.000,336.000,66.000, 0.061, 0.063,20.000,38.000,20.000,38.000,329.636,626.308,411.549,379.892,1296.591,-3900.484,322.543,238.138,108.284,61.990,462.908, 2.212,-2.212,-0.073,-0.035,-2.386,-1.395,-2.26553,124.96399,-0.03453,0.01721,0.63967,-96.00000,0.35634,80.00000,-0.07061,2.00000,1.00000
1719253529.8246138,214.000,312.000,68.000,240.000,336.000,66.000,264.000,356.000,67.000, 0.063, 0.077,26.000,24.000,26.000,24.000,411.549,379.892,311.916,259.930,-1294.886,-1559.083,320.191,236.933,106.043,62.490,459.007, 2.195,-2.172,-0.144, 0.529,-5.815,-1.715,-2.02056,128.80994,0.52895,0.01131,0.65826,-116.00000,0.33468,56.00000,-0.06061,0.00000,3.00000
1719253529.889087,240.000,336.000,66.000,264.000,356.000,67.000,290.000,364.000,67.000, 0.077, 0.064,24.000,20.000,24.000,20.000,311.916,259.930,403.151,124.046,1414.675,-2106.980,318.497,236.340,104.610,62.790,454.966, 2.190,-2.153,-0.087, 1.013,-5.107, 0.556,-1.80817,127.57743,1.01301,0.00596,0.61347,-124.00000,0.35270,30.00000,-0.05494,-1.00000,3.00000
1719253529.950038,264.000,356.000,67.000,290.000,364.000,67.000,312.000,366.000,67.000, 0.064, 0.061,26.000, 8.000,26.000, 8.000,403.151,124.046,360.685,32.790,-696.222,-1496.135,318.086,236.166,104.517,62.661,454.859, 2.191,-2.154,-0.070, 1.000,-4.618, 0.952,-1.63420,126.25371,1.00008,0.00559,0.61138,-126.00000,0.33101,8.00000,-0.05427,-1.00000,3.00000
1719253530.015649,290.000,364.000,67.000,312.000,366.000,67.000,332.000,368.000,67.000, 0.061, 0.066,22.000, 2.000,22.000, 2.000,360.685,32.790,304.758,30.476,-852.209,-35.257,317.569,236.892,105.351,62.161,457.652, 2.196,-2.180,-0.047, 0.450,-3.110, 0.689,-1.47732,128.56127,0.44952,0.01087,0.65500,-128.00000,0.32999,-12.00000,-0.04794,-2.00000,3.00000
1719253530.077686,312.000,366.000,67.000,332.000,368.000,67.000,348.000,364.000,68.000, 0.066, 0.062,20.000, 2.000,20.000, 2.000,304.758,30.476,257.926,-64.482,-754.938,-1530.752,318.214,238.601,106.773,61.792,458.729, 2.189,-2.199,-0.050,-0.259,-2.843, 0.245,-1.34871,127.12199,-0.25866,0.01808,0.64925,-124.00000,0.31728,-28.00000,-0.05228,-1.00000,1.00000
1719253530.152451,332.000,368.000,67.000,348.000,364.000,68.000,360.000,358.000,67.000, 0.062, 0.075,16.000,-4.000,16.000,-4.000,257.926,-64.482,160.604,-80.302,-1302.533,-211.734,317.927,239.653,106.451,62.347,457.840, 2.183,-2.191,-0.077,-0.190,-3.941,-0.076,-1.24397,124.59535,-0.19024,0.01749,0.67053,-118.00000,0.30657,-40.00000,-0.04594,-2.00000,0.00000
1719253530.215214,348.000,364.000,68.000,360.000,358.000,67.000,370.000,348.000,66.000, 0.075, 0.063,12.000,-6.000,12.000,-6.000,160.604,-80.302,159.201,-159.201,-22.337,-1256.076,318.524,239.874,106.598,62.616,459.655, 2.194,-2.196,-0.056,-0.058,-2.949, 0.036,-1.13721,119.01260,-0.05772,0.01620,0.67146,-108.00000,0.31321,-50.00000,-0.05028,-1.00000,0.00000
1719253530.280684,360.000,358.000,67.000,370.000,348.000,66.000,374.000,334.000,64.000, 0.063, 0.065,10.000,-10.000,10.000,-10.000,159.201,-159.201,61.108,-213.877,-1498.560,-835.277,318.780,240.100,106.653,62.652,457.280, 2.182,-2.186,-0.068,-0.090,-3.893, 0.310,-1.04936,108.40664,-0.09045,0.01657,0.66573,-94.00000,0.28815,-54.00000,-0.04961,-1.00000,0.00000
1719253530.3451169,370.000,348.000,66.000,374.000,334.000,64.000,380.000,320.000,66.000, 0.065, 0.064, 4.000,-14.000, 4.000,-14.000,61.108,-213.877,93.156,-217.365,497.591,-54.159,318.765,239.954,106.785,62.525,458.389, 2.188,-2.193,-0.053,-0.131,-3.148, 0.377,-0.92730,100.00000,-0.13085,0.01704,0.68537,-80.00000,0.32614,-60.00000,-0.04895,-1.00000,0.00000
1719253530.408818,374.000,334.000,64.000,380.000,320.000,66.000,382.000,304.000,66.000, 0.064, 0.064, 6.000,-14.000, 6.000,-14.000,93.156,-217.365,31.409,-251.272,-969.711,-532.487,319.245,239.696,106.729,62.627,457.718, 2.187,-2.186,-0.048, 0.025,-3.241, 0.727,-0.80127,89.10668,0.02527,0.01546,0.68367,-64.00000,0.31776,-62.00000,-0.05395,0.00000,0.00000
1719253530.482259,380.000,320.000,66.000,382.000,304.000,66.000,380.000,282.000,66.000, 0.064, 0.073, 2.000,-16.000, 2.000,-16.000,31.409,-251.272,-27.230,-299.532,-798.377,-657.068,319.344,239.345,106.686,62.597,458.270, 2.191,-2.188,-0.046, 0.091,-3.027, 0.623,-0.61073,73.23933,0.09068,0.01477,0.64161,-42.00000,0.30671,-60.00000,-0.05395,0.00000,0.00000
1719253530.543892,382.000,304.000,66.000,380.000,282.000,66.000,376.000,262.000,65.000, 0.073, 0.062,-2.000,-22.000,-2.000,-22.000,-27.230,-299.532,-64.869,-324.344,-610.394,-402.384,319.752,239.448,106.811,62.640,457.423, 2.187,-2.184,-0.051, 0.096,-3.393, 0.715,-0.37433,60.16644,0.09625,0.01466,0.65395,-22.00000,0.30834,-56.00000,-0.05395,0.00000,0.00000
1719253530.610475,380.000,282.000,66.000,376.000,262.000,65.000,374.000,238.000,66.000, 0.062, 0.067,-4.000,-20.000,-4.000,-20.000,-64.869,-324.344,-30.038,-360.452,523.123,-542.291,319.454,239.469,106.786,62.574,458.609, 2.190,-2.188,-0.047, 0.063,-3.090, 0.633,0.03702,54.03702,0.06282,0.01496,0.61126,2.00000,0.34034,-54.00000,-0.05395,0.00000,0.00000
1719253530.6740968,376.000,262.000,65.000,374.000,238.000,66.000,364.000,212.000,66.000, 0.067, 0.064,-2.000,-24.000,-2.000,-24.000,-30.038,-360.452,-157.137,-408.555,-1997.188,-755.881,319.710,239.424,106.744,62.626,456.842, 2.184,-2.180,-0.043, 0.129,-3.393, 1.135,0.56673,52.15362,0.12892,0.01424,0.57392,28.00000,0.28993,-44.00000,-0.05395,0.00000,0.00000
1719253530.737134,374.000,238.000,66.000,364.000,212.000,66.000,354.000,182.000,67.000, 0.064, 0.063,-10.000,-26.000,-10.000,-26.000,-157.137,-408.555,-158.626,-475.879,-23.633,-1067.940,319.590,239.422,106.811,62.569,457.593, 2.187,-2.185,-0.034, 0.082,-2.890, 1.134,1.04058,67.23095,0.08207,0.01467,0.50957,58.00000,0.29625,-34.00000,-0.05395,0.00000,0.00000
