time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitcherr,roll_pid_out,rollerr,x_pid_out,xerr,yerr
1719351882.721458,422.000,206.000,68.000,416.000,210.000,67.000,406.000,216.000,67.000, 0.069, 0.059,-6.000, 4.000,-6.000, 4.000,-86.989,57.993,-170.355,102.213,-1420.170,753.308,319.463,242.105,106.886,63.277,473.985,-2.169, 2.163, 0.175, 0.060,-1.634,-7.611,0.27215,89.28606,0.06023,0.06426,-0.06000,24.00000,0.21500,-86.00000,-0.06993,0.00000,-2.00000
1719351882.785036,416.000,210.000,67.000,406.000,216.000,67.000,400.000,226.000,67.000, 0.059, 0.063,-10.000, 6.000,-10.000, 6.000,-170.355,102.213,-94.491,157.486,1194.739,870.471,319.513,242.111,106.905,63.340,473.682,-2.173, 2.166, 0.172, 0.065,-1.767,-7.319,0.17325,81.21576,0.06503,0.06418,-0.03500,14.00000,0.20000,-80.00000,-0.06993,0.00000,-2.00000
1719351882.853303,406.000,216.000,67.000,400.000,226.000,67.000,390.000,238.000,67.000, 0.063, 0.068,-6.000,10.000,-6.000,10.000,-94.491,157.486,-146.479,175.775,-761.504,267.892,319.411,242.138,106.888,63.366,473.318,-2.175, 2.169, 0.176, 0.043,-1.999,-7.267,0.02856,70.02857,0.04320,0.06438,-0.00500,2.00000,0.17500,-70.00000,-0.06993,0.00000,-2.00000
1719351882.9287,400.000,226.000,67.000,390.000,238.000,67.000,382.000,250.000,67.000, 0.068, 0.075,-10.000,12.000,-10.000,12.000,-146.479,175.775,-106.128,159.192,535.296,-219.988,319.285,241.822,106.828,63.250,473.307,-2.176, 2.170, 0.168, 0.056,-1.837,-7.017,-0.15991,62.80127,0.05588,0.06422,0.02500,-10.00000,0.15500,-62.00000,-0.06993,0.00000,-1.00000
1719351882.9839811,390.000,238.000,67.000,382.000,250.000,67.000,376.000,264.000,67.000, 0.075, 0.055,-8.000,12.000,-8.000,12.000,-106.128,159.192,-108.511,253.192,-43.097,1700.005,319.573,240.462,106.741,62.966,472.335,-2.183, 2.172, 0.177, 0.165,-2.344,-6.955,-0.40489,60.92618,0.16544,0.06305,0.06000,-24.00000,0.14000,-56.00000,-0.06993,0.00000,0.00000
1719351883.0608,382.000,250.000,67.000,376.000,264.000,67.000,368.000,282.000,67.000, 0.055, 0.077,-6.000,14.000,-6.000,14.000,-108.511,253.192,-104.104,234.234,57.344,-246.695,320.196,239.779,107.021,62.572,473.101,-2.177, 2.166, 0.166, 0.168,-1.724,-7.052,-0.71883,63.78087,0.16758,0.06294,0.10500,-42.00000,0.12000,-48.00000,-0.06993,0.00000,0.00000
1719351883.120855,376.000,264.000,67.000,368.000,282.000,67.000,358.000,300.000,66.000, 0.077, 0.060,-8.000,18.000,-8.000,18.000,-104.104,234.234,-166.675,300.016,-1042.910,1096.415,320.271,239.736,107.083,62.480,473.554,-2.174, 2.164, 0.167, 0.152,-1.602,-7.212,-1.00623,71.02112,0.15175,0.06302,0.15000,-60.00000,0.09500,-38.00000,-0.06993,0.00000,0.00000
1719351883.189104,368.000,282.000,67.000,358.000,300.000,66.000,348.000,324.000,68.000, 0.060, 0.068,-10.000,18.000,-10.000,18.000,-166.675,300.016,-146.608,351.860,294.200,760.081,320.099,239.454,106.893,62.606,472.292,-2.184, 2.171, 0.169, 0.214,-2.096,-6.782,-1.24905,88.54377,0.21414,0.06229,0.21000,-84.00000,0.07000,-28.00000,-0.06993,0.00000,0.00000
1719351883.249706,358.000,300.000,66.000,348.000,324.000,68.000,334.000,348.000,69.000, 0.068, 0.061,-10.000,24.000,-10.000,24.000,-146.608,351.860,-230.874,395.784,-1389.624,724.349,320.041,239.245,106.877,62.540,471.904,-2.185, 2.173, 0.167, 0.206,-2.153,-6.620,-1.44189,108.90363,0.20576,0.06227,0.27000,-108.00000,0.03500,-14.00000,-0.06993,0.00000,0.00000
1719351883.3157618,348.000,324.000,68.000,334.000,348.000,69.000,316.000,372.000,65.000, 0.061, 0.066,-14.000,24.000,-14.000,24.000,-230.874,395.784,-272.619,363.492,-632.249,-489.078,319.558,238.527,106.333,62.815,467.446,-2.209, 2.190, 0.151, 0.371,-2.849,-5.046,-1.60109,132.06059,0.37126,0.06043,0.33000,-132.00000,-0.01000,4.00000,-0.06993,0.00000,1.00000
1719351883.379436,334.000,348.000,69.000,316.000,372.000,65.000,302.000,368.000,65.000, 0.066, 0.064,-18.000,24.000,-18.000,24.000,-272.619,363.492,-219.623,-62.749,831.373,-6686.585,319.578,238.258,106.329,62.728,467.132,-2.214, 2.194, 0.146, 0.384,-2.947,-4.655,-1.71051,129.25943,0.38368,0.06012,0.32000,-128.00000,-0.04500,18.00000,-0.06993,0.00000,1.00000
1719351883.441914,316.000,372.000,65.000,302.000,368.000,65.000,286.000,350.000,65.000, 0.064, 0.063,-14.000,-4.000,-14.000,-4.000,-219.623,-62.749,-255.800,-287.775,-578.387,-3597.597,319.914,237.181,106.504,62.264,466.363,-2.218, 2.200, 0.120, 0.384,-2.481,-3.726,-1.87057,115.13470,0.38403,0.05992,0.27500,-110.00000,-0.08500,34.00000,-0.06993,0.00000,2.00000
1719351883.508327,302.000,368.000,65.000,286.000,350.000,65.000,270.000,334.000,65.000, 0.063, 0.066,-16.000,-18.000,-16.000,-18.000,-255.800,-287.775,-241.017,-241.017,222.679,704.337,320.066,236.948,106.595,62.171,464.924, 2.234,-2.218,-0.109, 0.357,-2.481,-3.137,-2.05965,106.47065,0.35659,0.06002,0.23500,-94.00000,-0.12500,50.00000,-0.06993,0.00000,3.00000
1719351883.576276,286.000,350.000,65.000,270.000,334.000,65.000,248.000,324.000,68.000, 0.066, 0.068,-16.000,-16.000,-16.000,-16.000,-241.017,-241.017,-323.687,-147.130,-1216.319,1381.362,321.149,237.301,107.557,61.662,469.643,-2.197, 2.191, 0.121, 0.089,-1.670,-4.673,-2.27942,110.63453,0.08905,0.06265,0.21000,-84.00000,-0.18000,72.00000,-0.07560,1.00000,2.00000
1719351883.6389709,270.000,334.000,65.000,248.000,324.000,68.000,224.000,308.000,64.000, 0.068, 0.063,-22.000,-10.000,-22.000,-10.000,-323.687,-147.130,-382.720,-255.146,-941.376,-1722.494,320.966,237.240,107.619,61.435,470.607,-2.188, 2.186, 0.107, 0.015,-0.925,-4.671,-2.52530,117.64353,0.01489,0.06338,0.17000,-68.00000,-0.24000,96.00000,-0.07060,0.00000,2.00000
1719351883.721579,248.000,324.000,68.000,224.000,308.000,64.000,204.000,294.000,65.000, 0.063, 0.083,-24.000,-16.000,-24.000,-16.000,-382.720,-255.146,-242.155,-169.508,1701.922,1036.883,320.669,238.695,107.596,61.930,470.525,-2.185, 2.186, 0.097,-0.054,-0.537,-4.529,-2.70591,127.95312,-0.05385,0.06410,0.13500,-54.00000,-0.29000,116.00000,-0.07060,0.00000,1.00000
1719351883.781548,224.000,308.000,64.000,204.000,294.000,65.000,198.000,272.000,65.000, 0.083, 0.060,-20.000,-14.000,-20.000,-14.000,-242.155,-169.508,-100.170,-367.290,2370.438,-3301.969,319.397,238.613,107.022,62.086,468.027,-2.203, 2.203, 0.104,-0.035,-1.703,-3.685,-2.88508,126.12692,-0.03482,0.06392,0.08000,-32.00000,-0.30500,122.00000,-0.07060,0.00000,1.00000
1719351883.851837,204.000,294.000,65.000,198.000,272.000,65.000,194.000,246.000,67.000, 0.060, 0.070,-6.000,-22.000,-6.000,-22.000,-100.170,-367.290,-56.920,-369.981,615.448,-38.290,319.776,239.102,107.453,61.943,469.466,-2.189, 2.195, 0.102,-0.201,-1.055,-4.266,-3.09401,126.14278,-0.20097,0.06569,0.01500,-6.00000,-0.31500,126.00000,-0.07060,0.00000,0.00000
1719351883.914261,198.000,272.000,65.000,194.000,246.000,67.000,192.000,228.000,66.000, 0.070, 0.062,-4.000,-26.000,-4.000,-26.000,-56.920,-369.981,-32.030,-288.267,398.617,1308.634,319.632,240.134,107.278,62.508,469.221,-2.193, 2.196, 0.124,-0.142,-1.775,-4.689,3.04812,128.56127,-0.14228,0.06517,-0.03000,12.00000,-0.32000,128.00000,-0.07060,0.00000,0.00000
1719351883.978595,194.000,246.000,67.000,192.000,228.000,66.000,196.000,208.000,66.000, 0.062, 0.064,-2.000,-18.000,-2.000,-18.000,-32.030,-288.267,62.198,-310.989,1465.183,-353.306,319.733,240.183,107.096,62.662,470.550,-2.186, 2.184, 0.129, 0.001,-1.389,-5.354,2.88904,128.06248,0.00126,0.06373,-0.08000,32.00000,-0.31000,124.00000,-0.07060,0.00000,0.00000
1719351884.039936,192.000,228.000,66.000,196.000,208.000,66.000,202.000,192.000,66.000, 0.064, 0.061, 4.000,-20.000, 4.000,-20.000,62.198,-310.989,97.658,-260.422,577.167,823.045,319.613,241.201,107.325,62.617,472.677,-2.169, 2.173, 0.153,-0.177,-1.283,-6.761,2.75526,127.38917,-0.17683,0.06560,-0.12000,48.00000,-0.29500,118.00000,-0.07060,0.00000,-1.00000
1719351884.108993,196.000,208.000,66.000,202.000,192.000,66.000,210.000,178.000,66.000, 0.061, 0.069, 6.000,-16.000, 6.000,-16.000,97.658,-260.422,116.078,-203.136,267.267,831.195,319.336,240.794,107.465,62.362,470.821,-2.178, 2.186, 0.181,-0.379,-2.653,-6.806,2.62834,126.26955,-0.37887,0.06781,-0.15500,62.00000,-0.27500,110.00000,-0.07060,0.00000,0.00000
1719351884.177813,202.000,192.000,66.000,210.000,178.000,66.000,216.000,166.000,68.000, 0.069, 0.069, 8.000,-14.000, 8.000,-14.000,116.078,-203.136,87.011,-174.021,-421.528,422.222,319.525,241.314,107.204,62.780,472.098,-2.171, 2.172, 0.174,-0.149,-1.905,-7.248,2.52316,127.64012,-0.14884,0.06559,-0.18500,74.00000,-0.26000,104.00000,-0.07060,0.00000,-1.00000
1719351884.2468202,210.000,178.000,66.000,216.000,166.000,68.000,228.000,154.000,68.000, 0.069, 0.069, 6.000,-12.000, 6.000,-12.000,87.011,-174.021,174.087,-174.087,1263.249,-0.961,319.458,242.523,107.140,62.966,475.228,-2.153, 2.153, 0.198,-0.118,-1.586,-8.949,2.38989,125.93649,-0.11813,0.06534,-0.21500,86.00000,-0.23000,92.00000,-0.07060,0.00000,-2.00000
1719351884.311379,216.000,166.000,68.000,228.000,154.000,68.000,232.000,152.000,67.000, 0.069, 0.065,12.000,-12.000,12.000,-12.000,174.087,-174.087,61.900,-30.950,-1736.105,2215.061,319.661,242.962,107.368,62.901,476.070,-2.147, 2.151, 0.195,-0.198,-1.252,-9.103,2.35619,124.45079,-0.19826,0.06624,-0.22000,88.00000,-0.22000,88.00000,-0.07060,0.00000,-2.00000
1719351884.374892,228.000,154.000,68.000,232.000,152.000,67.000,234.000,150.000,68.000, 0.065, 0.063, 4.000,-2.000, 4.000,-2.000,61.900,-30.950,31.543,-31.543,-478.780,-9.354,319.289,243.613,107.227,63.059,476.390,-2.142, 2.146, 0.206,-0.218,-1.299,-9.654,2.33347,124.48293,-0.21773,0.06654,-0.22500,90.00000,-0.21500,86.00000,-0.07060,0.00000,-3.00000
1719351884.435804,232.000,152.000,67.000,234.000,150.000,68.000,236.000,150.000,70.000, 0.063, 0.061, 2.000,-2.000, 2.000,-2.000,31.543,-31.543,32.811, 0.000,20.791,517.475,319.153,243.925,107.257,63.072,477.050,-2.140, 2.146, 0.212,-0.264,-1.447,-9.871,2.32173,123.10971,-0.26446,0.06714,-0.22500,90.00000,-0.21000,84.00000,-0.07060,0.00000,-3.00000
1719351884.5081222,234.000,150.000,68.000,236.000,150.000,70.000,238.000,150.000,68.000, 0.061, 0.072, 2.000, 0.000, 2.000, 0.000,32.811, 0.000,27.638, 0.000,-71.479, 0.000,319.286,243.409,107.472,62.699,476.703,-2.138, 2.147, 0.219,-0.377,-1.600,-10.067,2.30972,121.75385,-0.37670,0.06845,-0.22500,90.00000,-0.20500,82.00000,-0.07060,0.00000,-3.00000
1719351884.568175,236.000,150.000,70.000,238.000,150.000,68.000,236.000,154.000,68.000, 0.072, 0.060, 2.000, 0.000, 2.000, 0.000,27.638, 0.000,-33.296,66.592,-1014.438,1108.636,319.216,243.266,107.412,62.546,477.560,-2.134, 2.142, 0.218,-0.349,-1.318,-10.296,2.34443,120.21647,-0.34878,0.06835,-0.21500,86.00000,-0.21000,84.00000,-0.07060,0.00000,-3.00000
1719351884.6315331,238.000,150.000,68.000,236.000,154.000,68.000,234.000,158.000,68.000, 0.060, 0.063,-2.000, 4.000,-2.000, 4.000,-33.296,66.592,-31.596,63.192,26.860,-53.720,319.114,242.855,107.224,62.537,477.669,-2.136, 2.139, 0.236,-0.268,-1.855,-10.735,2.38000,118.82761,-0.26762,0.06767,-0.20500,82.00000,-0.21500,86.00000,-0.07060,0.00000,-2.00000
1719351884.699549,236.000,154.000,68.000,234.000,158.000,68.000,230.000,164.000,67.000, 0.063, 0.068,-2.000, 4.000,-2.000, 4.000,-31.596,63.192,-58.851,88.277,-401.003,369.071,319.501,242.160,107.073,62.505,477.998,-2.138, 2.134, 0.232,-0.066,-1.669,-10.756,2.44033,117.79643,-0.06635,0.06569,-0.19000,76.00000,-0.22500,90.00000,-0.07060,0.00000,-2.00000
1719351884.7732532,234.000,158.000,68.000,230.000,164.000,67.000,224.000,176.000,67.000, 0.068, 0.074,-4.000, 6.000,-4.000, 6.000,-58.851,88.277,-81.284,162.569,-303.911,1006.462,319.630,241.712,107.254,62.321,477.351,-2.142, 2.142, 0.219,-0.138,-1.575,-10.107,2.55359,115.37764,-0.13831,0.06648,-0.16000,64.00000,-0.24000,96.00000,-0.07060,0.00000,-1.00000
1719351884.839505,230.000,164.000,67.000,224.000,176.000,67.000,214.000,192.000,68.000, 0.074, 0.066,-6.000,12.000,-6.000,12.000,-81.284,162.569,-151.087,241.740,-1054.632,1196.170,319.795,240.995,107.173,62.533,475.256,-2.160, 2.157, 0.196,-0.036,-1.827,-8.538,2.71639,116.36151,-0.03617,0.06548,-0.12000,48.00000,-0.26500,106.00000,-0.07060,0.00000,0.00000
1719351884.90384,224.000,176.000,67.000,214.000,192.000,68.000,204.000,212.000,68.000, 0.066, 0.064,-10.000,16.000,-10.000,16.000,-151.087,241.740,-155.431,310.862,-67.514,1074.373,319.842,241.277,107.146,62.699,475.276,-2.161, 2.155, 0.207,-0.016,-2.133,-8.833,2.90474,119.33147,-0.01647,0.06529,-0.07000,28.00000,-0.29000,116.00000,-0.07060,0.00000,-1.00000
1719351884.968064,214.000,192.000,68.000,204.000,212.000,68.000,194.000,234.000,68.000, 0.064, 0.064,-10.000,20.000,-10.000,20.000,-155.431,310.862,-155.729,342.604,-4.646,494.325,319.997,241.058,107.321,62.482,475.486,-2.159, 2.157, 0.198,-0.074,-1.857,-8.626,3.09401,126.14278,-0.07369,0.06590,-0.01500,6.00000,-0.31500,126.00000,-0.07060,0.00000,-1.00000
1719351885.0283918,204.000,212.000,68.000,194.000,234.000,68.000,194.000,260.000,68.000, 0.064, 0.060,-10.000,22.000,-10.000,22.000,-155.729,342.604, 0.000,430.323,2577.455,1451.810,320.016,241.109,107.282,62.509,475.535,-2.157, 2.153, 0.206,-0.055,-1.948,-8.983,-2.98418,127.57743,-0.05525,0.06574,0.05000,-20.00000,-0.31500,126.00000,-0.07060,0.00000,-1.00000
1719351885.095723,194.000,234.000,68.000,194.000,260.000,68.000,198.000,288.000,67.000, 0.060, 0.067, 0.000,26.000, 0.000,26.000, 0.000,430.323,59.564,416.945,886.955,-199.202,320.227,240.503,107.379,62.541,473.202,-2.173, 2.169, 0.211,-0.092,-2.958,-8.183,-2.76675,131.10301,-0.09239,0.06616,0.12000,-48.00000,-0.30500,122.00000,-0.07060,0.00000,0.00000
1719351885.157367,194.000,260.000,68.000,198.000,288.000,67.000,212.000,314.000,68.000, 0.067, 0.062, 4.000,28.000, 4.000,28.000,59.564,416.945,226.574,420.780,2702.870,62.065,320.253,239.821,107.118,62.603,472.399,-2.182, 2.171, 0.207, 0.072,-3.124,-7.743,-2.54088,130.91982,0.07164,0.06448,0.18500,-74.00000,-0.27000,108.00000,-0.07060,0.00000,0.00000
1719351885.237047,198.000,288.000,67.000,212.000,314.000,68.000,232.000,340.000,70.000, 0.062, 0.080,14.000,26.000,14.000,26.000,226.574,420.780,251.212,326.576,309.474,-1183.262,320.495,238.833,107.228,62.159,472.736,-2.181, 2.170, 0.193, 0.090,-2.707,-7.471,-2.29245,133.20661,0.09007,0.06425,0.25000,-100.00000,-0.22000,88.00000,-0.07060,0.00000,1.00000
1719351885.298718,212.000,314.000,68.000,232.000,340.000,70.000,258.000,354.000,66.000, 0.080, 0.062,20.000,26.000,20.000,26.000,251.212,326.576,421.496,226.959,2760.528,-1614.925,320.509,237.416,107.328,61.330,476.581,-2.172, 2.154, 0.356,-0.244,-6.857,-11.933,-2.06891,129.76903,-0.24446,0.06772,0.28500,-114.00000,-0.15500,62.00000,-0.07060,0.00000,2.00000
1719351885.3615701,232.000,340.000,70.000,258.000,354.000,66.000,286.000,364.000,66.000, 0.062, 0.063,26.000,14.000,26.000,14.000,421.496,226.959,445.776,159.206,386.552,-1078.676,319.820,237.353,106.450,62.327,467.196,-2.214, 2.194, 0.162, 0.350,-3.410,-5.033,-1.83841,128.57683,0.34979,0.06160,0.31000,-124.00000,-0.08500,34.00000,-0.07060,0.00000,2.00000
1719351885.427382,258.000,354.000,66.000,286.000,364.000,66.000,312.000,370.000,67.000, 0.063, 0.066,28.000,10.000,28.000,10.000,445.776,159.206,394.333,91.000,-780.219,-1034.453,319.888,236.725,106.368,62.192,466.580,-2.217, 2.196, 0.149, 0.428,-3.157,-4.560,-1.63226,130.24592,0.42808,0.06061,0.32500,-130.00000,-0.02000,8.00000,-0.07060,0.00000,3.00000
1719351885.4884942,286.000,364.000,66.000,312.000,370.000,67.000,336.000,366.000,64.000, 0.066, 0.061,26.000, 6.000,26.000, 6.000,394.333,91.000,392.793,-65.465,-25.206,-2560.766,320.419,236.512,106.780,61.878,467.797,-2.210, 2.193, 0.127, 0.355,-2.296,-4.329,-1.44449,127.01181,0.35498,0.06116,0.31500,-126.00000,0.04000,-16.00000,-0.07060,0.00000,3.00000
1719351885.566558,312.000,370.000,67.000,336.000,366.000,64.000,358.000,364.000,65.000, 0.061, 0.078,24.000,-4.000,24.000,-4.000,392.793,-65.465,281.794,-25.618,-1421.757,510.403,320.945,236.811,107.149,61.721,470.406,-2.194, 2.182, 0.094, 0.303,-0.600,-4.330,-1.27343,129.69194,0.30270,0.06153,0.31000,-124.00000,0.09500,-38.00000,-0.07060,0.00000,3.00000
1719351885.635326,336.000,366.000,64.000,358.000,364.000,65.000,376.000,356.000,65.000, 0.078, 0.069,22.000,-2.000,22.000,-2.000,281.794,-25.618,262.119,-116.498,-286.510,-1323.410,320.784,236.941,107.210,61.785,467.721,-2.208, 2.198, 0.104, 0.202,-1.699,-3.710,-1.12104,128.80994,0.20215,0.06244,0.29000,-116.00000,0.14000,-56.00000,-0.07060,0.00000,3.00000
1719351885.6888409,358.000,364.000,65.000,376.000,356.000,65.000,392.000,348.000,64.000, 0.069, 0.054,18.000,-8.000,18.000,-8.000,262.119,-116.498,299.016,-149.508,689.551,-616.922,320.751,237.360,107.452,61.684,468.268,-2.202, 2.198, 0.091, 0.055,-1.182,-3.542,-0.98279,129.79985,0.05547,0.06387,0.27000,-108.00000,0.18000,-72.00000,-0.07060,0.00000,2.00000
1719351885.758564,376.000,356.000,65.000,392.000,348.000,64.000,406.000,340.000,68.000, 0.054, 0.070,16.000,-8.000,16.000,-8.000,299.016,-149.508,200.688,-114.679,-1409.526,499.275,320.603,237.397,107.377,61.746,467.372,-2.207, 2.203, 0.108, 0.045,-1.910,-3.687,-0.86053,131.89390,0.04489,0.06396,0.25000,-100.00000,0.21500,-86.00000,-0.07060,0.00000,2.00000
1719351885.820971,392.000,348.000,64.000,406.000,340.000,68.000,418.000,326.000,66.000, 0.070, 0.062,14.000,-8.000,14.000,-8.000,200.688,-114.679,192.379,-224.442,-133.209,-1759.672,320.665,237.275,107.365,61.725,467.584,-2.205, 2.201, 0.085, 0.084,-1.190,-3.213,-0.72027,130.38405,0.08427,0.06352,0.21500,-86.00000,0.24500,-98.00000,-0.07060,0.00000,2.00000
1719351885.896116,406.000,340.000,68.000,418.000,326.000,66.000,430.000,312.000,66.000, 0.062, 0.075,12.000,-14.000,12.000,-14.000,192.379,-224.442,159.661,-186.272,-435.308,507.859,320.537,237.042,107.375,61.570,467.404, 2.237,-2.234,-0.078, 0.054,-1.163,-2.817,-0.57956,131.46863,0.05367,0.06380,0.18000,-72.00000,0.27500,-110.00000,-0.07060,0.00000,2.00000
1719351885.964651,418.000,326.000,66.000,430.000,312.000,66.000,436.000,300.000,65.000, 0.075, 0.069,12.000,-14.000,12.000,-14.000,159.661,-186.272,87.447,-174.894,-1052.488,165.825,320.489,237.235,107.391,61.595,468.006,-2.203, 2.201, 0.086, 0.028,-1.164,-3.302,-0.47735,130.59862,0.02759,0.06405,0.15000,-60.00000,0.29000,-116.00000,-0.07060,0.00000,2.00000
1719351886.020948,430.000,312.000,66.000,436.000,300.000,65.000,444.000,284.000,66.000, 0.069, 0.056, 6.000,-12.000, 6.000,-12.000,87.447,-174.894,142.149,-284.298,971.983,-1943.965,320.256,237.879,107.052,62.089,468.469,-2.204, 2.195, 0.112, 0.167,-1.753,-4.068,-0.34098,131.57507,0.16700,0.06257,0.11000,-44.00000,0.31000,-124.00000,-0.07060,0.00000,2.00000
1719351886.092214,436.000,300.000,65.000,444.000,284.000,66.000,448.000,274.000,66.000, 0.056, 0.071, 8.000,-16.000, 8.000,-16.000,142.149,-284.298,56.151,-140.377,-1207.217,2020.322,320.095,239.229,106.897,62.666,469.758,-2.196, 2.186, 0.075, 0.238,-0.253,-3.664,-0.25963,132.43867,0.23784,0.06174,0.08500,-34.00000,0.32000,-128.00000,-0.07060,0.00000,0.00000
1719351886.153831,444.000,284.000,66.000,448.000,274.000,66.000,450.000,262.000,66.000, 0.071, 0.062, 4.000,-10.000, 4.000,-10.000,56.151,-140.377,32.435,-194.609,-384.610,-879.516,319.263,240.382,107.160,62.487,471.165,-2.187, 2.190, 0.105,-0.128,-0.913,-4.557,-0.16764,131.84840,-0.12839,0.06547,0.05500,-22.00000,0.32500,-130.00000,-0.07060,0.00000,0.00000
1719351886.218166,448.000,274.000,66.000,450.000,262.000,66.000,452.000,252.000,68.000, 0.062, 0.064, 2.000,-12.000, 2.000,-12.000,32.435,-194.609,31.127,-155.637,-20.350,606.557,319.130,238.675,107.369,61.726,462.980, 2.209,-2.222,-0.067,-0.353,-2.035,-1.435,-0.09066,132.54433,-0.35272,0.06789,0.03000,-12.00000,0.33000,-132.00000,-0.07060,0.00000,1.00000
1719351886.279608,450.000,262.000,66.000,452.000,252.000,68.000,452.000,240.000,66.000, 0.064, 0.062, 2.000,-10.000, 2.000,-10.000,31.127,-155.637, 0.000,-195.039,-505.922,-640.419,319.143,238.457,107.251,61.697,460.559, 2.197,-2.208,-0.029,-0.267,-1.853, 0.317,0.00000,132.00000,-0.26737,0.06717,0.00000,0.00000,0.33000,-132.00000,-0.07060,0.00000,1.00000
1719351886.354774,452.000,252.000,68.000,452.000,240.000,66.000,450.000,232.000,68.000, 0.062, 0.075, 0.000,-12.000, 0.000,-12.000, 0.000,-195.039,-26.637,-106.547,-354.758,1178.574,319.554,237.840,107.609,61.128,455.873, 2.176,-2.195,-0.052,-0.492,-3.426, 0.658,0.06146,130.24592,-0.49222,0.06966,-0.02000,8.00000,0.32500,-130.00000,-0.07060,0.00000,2.00000
1719351886.4237719,452.000,240.000,66.000,450.000,232.000,68.000,450.000,222.000,67.000, 0.075, 0.069,-2.000,-8.000,-2.000,-8.000,-26.637,-106.547, 0.000,-144.962,386.131,-556.863,319.190,241.550,107.103,63.123,468.301,-2.194, 2.196, 0.162,-0.205,-2.865,-5.575,0.13759,131.24024,-0.20518,0.06690,-0.04500,18.00000,0.32500,-130.00000,-0.07060,0.00000,-1.00000
1719351886.4885938,450.000,232.000,68.000,450.000,222.000,67.000,444.000,216.000,64.000, 0.069, 0.065, 0.000,-10.000, 0.000,-10.000, 0.000,-144.962,-92.554,-92.554,-1427.710,808.421,319.295,241.830,107.040,63.224,470.777,-2.186, 2.185, 0.143,-0.082,-1.820,-5.682,0.19118,126.30123,-0.08226,0.06571,-0.06000,24.00000,0.31000,-124.00000,-0.07060,0.00000,-1.00000
1719351886.55268,450.000,222.000,67.000,444.000,216.000,64.000,444.000,214.000,67.000, 0.065, 0.064,-6.000,-6.000,-6.000,-6.000,-92.554,-92.554, 0.000,-31.175,1442.688,956.747,319.175,242.467,106.829,63.659,470.615,-2.188, 2.184, 0.141, 0.018,-1.774,-5.595,0.20668,126.69649,0.01770,0.06470,-0.06500,26.00000,0.31000,-124.00000,-0.07060,0.00000,-2.00000
1719351886.620647,444.000,216.000,64.000,444.000,214.000,67.000,440.000,208.000,67.000, 0.064, 0.068, 0.000,-2.000, 0.000,-2.000, 0.000,-31.175,-58.889,-88.333,-866.964,-841.483,319.155,242.445,106.738,63.762,470.307,-2.192, 2.187, 0.122, 0.084,-1.473,-4.914,0.26060,124.19340,0.08399,0.06399,-0.08000,32.00000,0.30000,-120.00000,-0.07060,0.00000,-2.00000
1719351886.681992,444.000,214.000,67.000,440.000,208.000,67.000,438.000,206.000,67.000, 0.068, 0.061,-4.000,-6.000,-4.000,-6.000,-58.889,-88.333,-32.633,-32.633,428.397,908.828,319.083,242.010,107.061,63.146,471.609,-2.181, 2.183, 0.156,-0.150,-2.012,-6.193,0.28054,122.80065,-0.15023,0.06641,-0.08500,34.00000,0.29500,-118.00000,-0.07060,0.00000,-2.00000
1719351886.746999,440.000,208.000,67.000,438.000,206.000,67.000,432.000,204.000,68.000, 0.061, 0.065,-2.000,-2.000,-2.000,-2.000,-32.633,-32.633,-92.237,-30.746,-916.276,29.018,318.992,241.875,106.655,63.438,471.869,-2.184, 2.177, 0.156, 0.083,-1.926,-6.262,0.31100,117.64353,0.08268,0.06404,-0.09000,36.00000,0.28000,-112.00000,-0.06493,-1.00000,-1.00000
1719351886.812908,438.000,206.000,67.000,432.000,204.000,68.000,430.000,206.000,67.000, 0.065, 0.066,-6.000,-2.000,-6.000,-2.000,-92.237,-30.746,-30.309,30.309,938.493,925.270,319.367,241.454,106.627,63.387,472.475,-2.182, 2.171, 0.160, 0.198,-1.794,-6.615,0.29978,115.13470,0.19833,0.06279,-0.08500,34.00000,0.27500,-110.00000,-0.06993,0.00000,-1.00000
1719351886.875075,432.000,204.000,68.000,430.000,206.000,67.000,424.000,210.000,67.000, 0.066, 0.062,-2.000, 2.000,-2.000, 2.000,-30.309,30.309,-96.669,64.446,-1069.141,549.985,319.559,241.545,106.999,63.047,473.156,-2.172, 2.168, 0.159, 0.018,-1.421,-6.946,0.28084,108.24047,0.01830,0.06458,-0.07500,30.00000,0.26000,-104.00000,-0.06993,0.00000,-1.00000
1719351886.951905,430.000,206.000,67.000,424.000,210.000,67.000,418.000,212.000,67.000, 0.062, 0.077,-6.000, 4.000,-6.000, 4.000,-96.669,64.446,-78.077,26.026,241.930,-499.953,319.468,241.572,107.039,63.058,472.392,-2.176, 2.173, 0.171,-0.045,-2.006,-6.978,0.27830,101.92154,-0.04547,0.06524,-0.07000,28.00000,0.24500,-98.00000,-0.06993,0.00000,-1.00000
